iteration	\log_{10}(R_{\rho})
29403	-7.6480083081
29404	-7.6480721177
29405	-7.6481359262
29406	-7.648199735
29407	-7.6482635435
29408	-7.6483273517
29409	-7.6483911596
29410	-7.6484549676
29411	-7.6485187745
29412	-7.6485825817
29413	-7.6486463885
29414	-7.6487101954
29415	-7.6487740023
29416	-7.6488378078
29417	-7.6489016142
29418	-7.64896542
29419	-7.6490292252
29420	-7.6490930306
29421	-7.6491568354
29422	-7.6492206402
29423	-7.6492844448
29424	-7.6493482486
29425	-7.6494120527
29426	-7.6494758563
29427	-7.64953966
29428	-7.6496034631
29429	-7.6496672663
29430	-7.6497310687
29431	-7.6497948711
29432	-7.6498586731
29433	-7.6499224749
29434	-7.6499862766
29435	-7.650050078
29436	-7.6501138793
29437	-7.65017768
29438	-7.6502414806
29439	-7.6503052808
29440	-7.6503690809
29441	-7.650432881
29442	-7.6504966806
29443	-7.6505604797
29444	-7.6506242789
29445	-7.6506880776
29446	-7.6507518761
29447	-7.6508156747
29448	-7.6508794726
29449	-7.6509432703
29450	-7.651007068
29451	-7.6510708655
29452	-7.6511346623
29453	-7.6511984593
29454	-7.6512622553
29455	-7.6513260518
29456	-7.6513898482
29457	-7.6514536439
29458	-7.6515174393
29459	-7.6515812346
29460	-7.6516450293
29461	-7.6517088242
29462	-7.651772619
29463	-7.6518364127
29464	-7.6519002068
29465	-7.6519640006
29466	-7.6520277941
29467	-7.6520915876
29468	-7.6521553802
29469	-7.652219173
29470	-7.6522829649
29471	-7.6523467571
29472	-7.6524105494
29473	-7.6524743411
29474	-7.6525381323
29475	-7.6526019239
29476	-7.6526657145
29477	-7.652729505
29478	-7.6527932956
29479	-7.6528570856
29480	-7.6529208755
29481	-7.6529846651
29482	-7.653048455
29483	-7.6531122438
29484	-7.6531760326
29485	-7.6532398211
29486	-7.6533036095
29487	-7.6533673975
29488	-7.6534311856
29489	-7.6534949728
29490	-7.6535587604
29491	-7.6536225472
29492	-7.6536863341
29493	-7.6537501204
29494	-7.6538139069
29495	-7.6538776928
29496	-7.6539414787
29497	-7.654005264
29498	-7.6540690489
29499	-7.6541328337
29500	-7.6541966191
29501	-7.6542604036
29502	-7.6543241873
29503	-7.6543879714
29504	-7.6544517553
29505	-7.6545155385
29506	-7.6545793216
29507	-7.6546431049
29508	-7.6547068877
29509	-7.65477067
29510	-7.654834452
29511	-7.654898234
29512	-7.6549620156
29513	-7.6550257968
29514	-7.655089578
29515	-7.6551533589
29516	-7.6552171395
29517	-7.6552809201
29518	-7.6553446999
29519	-7.6554084799
29520	-7.6554722592
29521	-7.6555360387
29522	-7.6555998176
29523	-7.6556635965
29524	-7.6557273746
29525	-7.6557911533
29526	-7.6558549309
29527	-7.6559187087
29528	-7.6559824861
29529	-7.6560462637
29530	-7.6561100404
29531	-7.6561738171
29532	-7.6562375936
29533	-7.6563013698
29534	-7.6563651458
29535	-7.6564289214
29536	-7.6564926969
29537	-7.6565564719
29538	-7.6566202468
29539	-7.6566840216
29540	-7.6567477961
29541	-7.6568115698
29542	-7.6568753437
29543	-7.6569391177
29544	-7.6570028908
29545	-7.657066664
29546	-7.6571304369
29547	-7.6571942094
29548	-7.6572579818
29549	-7.6573217536
29550	-7.6573855254
29551	-7.657449297
29552	-7.6575130683
29553	-7.6575768391
29554	-7.6576406097
29555	-7.6577043805
29556	-7.6577681506
29557	-7.6578319203
29558	-7.6578956905
29559	-7.6579594596
29560	-7.6580232288
29561	-7.658086998
29562	-7.6581507661
29563	-7.6582145348
29564	-7.658278303
29565	-7.6583420708
29566	-7.6584058381
29567	-7.6584696058
29568	-7.658533373
29569	-7.6585971393
29570	-7.6586609064
29571	-7.6587246723
29572	-7.6587884384
29573	-7.6588522043
29574	-7.6589159698
29575	-7.6589797353
29576	-7.6590435
29577	-7.6591072649
29578	-7.6591710297
29579	-7.6592347935
29580	-7.6592985573
29581	-7.6593623211
29582	-7.6594260847
29583	-7.6594898477
29584	-7.6595536109
29585	-7.6596173736
29586	-7.6596811358
29587	-7.6597448977
29588	-7.6598086599
29589	-7.6598724213
29590	-7.6599361824
29591	-7.6599999439
29592	-7.6600637045
29593	-7.6601274647
29594	-7.6601912255
29595	-7.660254985
29596	-7.6603187451
29597	-7.6603825048
29598	-7.6604462637
29599	-7.6605100229
29600	-7.6605737813
29601	-7.6606375398
29602	-7.6607012978
29603	-7.6607650558
29604	-7.6608288136
29605	-7.6608925711
29606	-7.6609563284
29607	-7.661020085
29608	-7.661083842
29609	-7.661147598
29610	-7.661211354
29611	-7.6612751103
29612	-7.6613388655
29613	-7.6614026209
29614	-7.6614663761
29615	-7.6615301309
29616	-7.6615938849
29617	-7.6616576394
29618	-7.6617213939
29619	-7.6617851472
29620	-7.6618489004
29621	-7.6619126537
29622	-7.6619764065
29623	-7.6620401592
29624	-7.6621039116
29625	-7.6621676634
29626	-7.6622314157
29627	-7.6622951672
29628	-7.6623589187
29629	-7.6624226698
29630	-7.6624864204
29631	-7.6625501711
29632	-7.6626139217
29633	-7.6626776713
29634	-7.6627414214
29635	-7.6628051708
29636	-7.66286892
29637	-7.6629326691
29638	-7.6629964181
29639	-7.6630601662
29640	-7.6631239145
29641	-7.6631876622
29642	-7.6632514101
29643	-7.6633151573
29644	-7.6633789046
29645	-7.6634426513
29646	-7.6635063976
29647	-7.6635701443
29648	-7.66363389
29649	-7.6636976359
29650	-7.6637613813
29651	-7.6638251265
29652	-7.6638888717
29653	-7.6639526162
29654	-7.6640163606
29655	-7.664080105
29656	-7.6641438491
29657	-7.6642075926
29658	-7.6642713358
29659	-7.6643350786
29660	-7.6643988221
29661	-7.6644625644
29662	-7.6645263069
29663	-7.6645900494
29664	-7.664653791
29665	-7.6647175323
29666	-7.6647812737
29667	-7.664845015
29668	-7.6649087553
29669	-7.6649724966
29670	-7.6650362361
29671	-7.6650999768
29672	-7.665163716
29673	-7.6652274557
29674	-7.6652911948
29675	-7.6653549334
29676	-7.6654186723
29677	-7.6654824107
29678	-7.6655461484
29679	-7.6656098865
29680	-7.6656736239
29681	-7.6657373609
29682	-7.6658010984
29683	-7.6658648352
29684	-7.6659285718
29685	-7.6659923076
29686	-7.6660560437
29687	-7.6661197796
29688	-7.666183515
29689	-7.66624725
29690	-7.6663109849
29691	-7.6663747192
29692	-7.6664384536
29693	-7.6665021882
29694	-7.6665659217
29695	-7.6666296554
29696	-7.6666933887
29697	-7.6667571216
29698	-7.6668208545
29699	-7.6668845874
29700	-7.6669483194
29701	-7.6670120516
29702	-7.6670757829
29703	-7.6671395143
29704	-7.6672032459
29705	-7.6672669764
29706	-7.6673307074
29707	-7.6673944376
29708	-7.6674581676
29709	-7.6675218975
29710	-7.6675856268
29711	-7.6676493567
29712	-7.6677130852
29713	-7.6677768136
29714	-7.6678405424
29715	-7.6679042704
29716	-7.6679679986
29717	-7.6680317262
29718	-7.6680954534
29719	-7.6681591807
29720	-7.6682229077
29721	-7.6682866344
29722	-7.6683503608
29723	-7.6684140865
29724	-7.6684778128
29725	-7.6685415379
29726	-7.6686052639
29727	-7.6686689883
29728	-7.6687327135
29729	-7.6687964377
29730	-7.668860162
29731	-7.6689238861
29732	-7.6689876097
29733	-7.6690513331
29734	-7.6691150557
29735	-7.6691787793
29736	-7.6692425014
29737	-7.6693062238
29738	-7.6693699458
29739	-7.6694336677
29740	-7.6694973896
29741	-7.6695611101
29742	-7.6696248312
29743	-7.669688552
29744	-7.6697522722
29745	-7.6698159924
29746	-7.6698797126
29747	-7.6699434321
29748	-7.6700071512
29749	-7.6700708699
29750	-7.6701345892
29751	-7.6701983078
29752	-7.6702620262
29753	-7.6703257439
29754	-7.6703894622
29755	-7.6704531797
29756	-7.6705168966
29757	-7.6705806139
29758	-7.6706443309
29759	-7.6707080464
29760	-7.6707717629
29761	-7.6708354789
29762	-7.6708991943
29763	-7.6709629099
29764	-7.6710266249
29765	-7.6710903396
29766	-7.6711540542
29767	-7.6712177683
29768	-7.6712814821
29769	-7.671345196
29770	-7.6714089091
29771	-7.6714726224
29772	-7.6715363351
29773	-7.6716000475
29774	-7.6716637603
29775	-7.6717274721
29776	-7.6717911841
29777	-7.6718548955
29778	-7.6719186067
29779	-7.6719823175
29780	-7.6720460283
29781	-7.672109739
29782	-7.6721734493
29783	-7.6722371594
29784	-7.6723008689
29785	-7.6723645784
29786	-7.6724282871
29787	-7.6724919962
29788	-7.6725557048
29789	-7.6726194129
29790	-7.6726831211
29791	-7.6727468288
29792	-7.672810536
29793	-7.6728742431
29794	-7.6729379504
29795	-7.6730016568
29796	-7.6730653634
29797	-7.6731290692
29798	-7.6731927753
29799	-7.6732564808
29800	-7.673320186
29801	-7.6733838913
29802	-7.6734475958
29803	-7.6735113003
29804	-7.6735750047
29805	-7.6736387085
29806	-7.6737024121
29807	-7.6737661158
29808	-7.6738298191
29809	-7.6738935214
29810	-7.673957224
29811	-7.674020926
29812	-7.6740846287
29813	-7.6741483306
29814	-7.6742120317
29815	-7.674275733
29816	-7.6743394338
29817	-7.6744031343
29818	-7.6744668349
29819	-7.6745305351
29820	-7.674594235
29821	-7.6746579348
29822	-7.6747216336
29823	-7.6747853325
29824	-7.6748490316
29825	-7.6749127297
29826	-7.6749764284
29827	-7.6750401259
29828	-7.6751038241
29829	-7.6751675214
29830	-7.6752312189
29831	-7.6752949151
29832	-7.6753586115
29833	-7.6754223084
29834	-7.6754860043
29835	-7.6755496998
29836	-7.6756133957
29837	-7.6756770904
29838	-7.6757407858
29839	-7.6758044804
29840	-7.675868175
29841	-7.6759318689
29842	-7.6759955631
29843	-7.6760592565
29844	-7.6761229499
29845	-7.6761866428
29846	-7.6762503356
29847	-7.676314028
29848	-7.67637772
29849	-7.6764414124
29850	-7.6765051034
29851	-7.6765687952
29852	-7.6766324864
29853	-7.6766961772
29854	-7.6767598673
29855	-7.6768235575
29856	-7.6768872479
29857	-7.6769509375
29858	-7.677014627
29859	-7.677078316
29860	-7.6771420046
29861	-7.6772056937
29862	-7.677269382
29863	-7.6773330702
29864	-7.677396758
29865	-7.6774604453
29866	-7.6775241327
29867	-7.6775878201
29868	-7.6776515066
29869	-7.6777151929
29870	-7.6777788792
29871	-7.6778425654
29872	-7.6779062508
29873	-7.6779699359
29874	-7.6780336218
29875	-7.6780973061
29876	-7.6781609907
29877	-7.678224675
29878	-7.678288359
29879	-7.6783520427
29880	-7.6784157259
29881	-7.6784794089
29882	-7.6785430919
29883	-7.6786067746
29884	-7.6786704568
29885	-7.6787341385
29886	-7.6787978203
29887	-7.6788615021
29888	-7.6789251833
29889	-7.6789888643
29890	-7.6790525451
29891	-7.679116225
29892	-7.6791799052
29893	-7.6792435851
29894	-7.6793072644
29895	-7.6793709445
29896	-7.6794346231
29897	-7.6794983018
29898	-7.6795619802
29899	-7.6796256582
29900	-7.6796893366
29901	-7.6797530145
29902	-7.679816692
29903	-7.6798803689
29904	-7.6799440454
29905	-7.6800077218
29906	-7.6800713985
29907	-7.6801350745
29908	-7.68019875
29909	-7.6802624251
29910	-7.6803261006
29911	-7.6803897755
29912	-7.6804534499
29913	-7.6805171239
29914	-7.6805807984
29915	-7.6806444721
29916	-7.6807081456
29917	-7.6807718183
29918	-7.6808354917
29919	-7.6808991643
29920	-7.6809628364
29921	-7.6810265086
29922	-7.6810901803
29923	-7.6811538521
29924	-7.6812175229
29925	-7.6812811946
29926	-7.6813448651
29927	-7.6814085356
29928	-7.6814722056
29929	-7.6815358755
29930	-7.6815995454
29931	-7.6816632144
29932	-7.6817268834
29933	-7.6817905526
29934	-7.681854221
29935	-7.6819178894
29936	-7.6819815572
29937	-7.682045225
29938	-7.6821088924
29939	-7.682172559
29940	-7.6822362257
29941	-7.6822998928
29942	-7.6823635589
29943	-7.6824272249
29944	-7.6824908906
29945	-7.6825545559
29946	-7.6826182217
29947	-7.682681886
29948	-7.6827455503
29949	-7.6828092149
29950	-7.6828728791
29951	-7.682936543
29952	-7.6830002065
29953	-7.6830638694
29954	-7.6831275325
29955	-7.683191195
29956	-7.6832548576
29957	-7.6833185199
29958	-7.6833821812
29959	-7.6834458432
29960	-7.6835095042
29961	-7.6835731653
29962	-7.6836368262
29963	-7.6837004862
29964	-7.6837641464
29965	-7.6838278062
29966	-7.6838914664
29967	-7.6839551255
29968	-7.6840187844
29969	-7.684082443
29970	-7.6841461013
29971	-7.68420976
29972	-7.6842734175
29973	-7.6843370756
29974	-7.6844007327
29975	-7.68446439
29976	-7.6845280465
29977	-7.684591703
29978	-7.6846553593
29979	-7.6847190153
29980	-7.6847826712
29981	-7.6848463264
29982	-7.6849099811
29983	-7.6849736363
29984	-7.6850372911
29985	-7.6851009455
29986	-7.6851645993
29987	-7.6852282527
29988	-7.6852919062
29989	-7.6853555596
29990	-7.6854192125
29991	-7.6854828649
29992	-7.6855465176
29993	-7.6856101697
29994	-7.6856738209
29995	-7.6857374727
29996	-7.685801124
29997	-7.6858647752
29998	-7.6859284256
29999	-7.6859920757
30000	-7.6860557264
30001	-7.6861193756
30002	-7.6861830251
30003	-7.6862466744
30004	-7.6863103235
30005	-7.6863739722
30006	-7.6864376205
30007	-7.6865012688
30008	-7.6865649166
30009	-7.6866285639
30010	-7.6866922113
30011	-7.6867558581
30012	-7.686819505
30013	-7.6868831515
30014	-7.6869467974
30015	-7.6870104431
30016	-7.6870740892
30017	-7.6871377346
30018	-7.6872013792
30019	-7.6872650241
30020	-7.6873286688
30021	-7.6873923129
30022	-7.687455957
30023	-7.6875196002
30024	-7.6875832437
30025	-7.6876468867
30026	-7.6877105296
30027	-7.6877741718
30028	-7.6878378143
30029	-7.6879014559
30030	-7.6879650979
30031	-7.6880287397
30032	-7.6880923805
30033	-7.6881560209
30034	-7.6882196616
30035	-7.6882833016
30036	-7.6883469417
30037	-7.6884105816
30038	-7.6884742211
30039	-7.6885378599
30040	-7.6886014985
30041	-7.6886651372
30042	-7.6887287756
30043	-7.6887924135
30044	-7.6888560513
30045	-7.6889196887
30046	-7.6889833259
30047	-7.6890469623
30048	-7.6891105992
30049	-7.6891742355
30050	-7.6892378715
30051	-7.6893015075
30052	-7.689365143
30053	-7.6894287778
30054	-7.6894924131
30055	-7.6895560475
30056	-7.6896196816
30057	-7.6896833158
30058	-7.6897469496
30059	-7.6898105832
30060	-7.6898742163
30061	-7.6899378493
30062	-7.6900014817
30063	-7.6900651137
30064	-7.6901287461
30065	-7.6901923777
30066	-7.6902560089
30067	-7.6903196402
30068	-7.6903832711
30069	-7.6904469016
30070	-7.6905105319
30071	-7.6905741619
30072	-7.6906377918
30073	-7.6907014214
30074	-7.6907650507
30075	-7.6908286795
30076	-7.6908923083
30077	-7.6909559366
30078	-7.6910195648
30079	-7.6910831924
30080	-7.69114682
30081	-7.6912104475
30082	-7.6912740742
30083	-7.6913377009
30084	-7.6914013276
30085	-7.6914649535
30086	-7.6915285793
30087	-7.6915922046
30088	-7.6916558301
30089	-7.691719455
30090	-7.69178308
30091	-7.6918467043
30092	-7.691910328
30093	-7.6919739518
30094	-7.6920375754
30095	-7.6921011986
30096	-7.6921648212
30097	-7.6922284441
30098	-7.6922920664
30099	-7.6923556885
30100	-7.6924193103
30101	-7.6924829321
30102	-7.6925465531
30103	-7.6926101743
30104	-7.6926737947
30105	-7.6927374153
30106	-7.6928010355
30107	-7.6928646551
30108	-7.6929282753
30109	-7.6929918944
30110	-7.6930555129
30111	-7.6931191323
30112	-7.6931827506
30113	-7.6932463685
30114	-7.6933099864
30115	-7.6933736036
30116	-7.6934372211
30117	-7.6935008382
30118	-7.6935644547
30119	-7.693628071
30120	-7.6936916874
30121	-7.6937553027
30122	-7.6938189181
30123	-7.693882534
30124	-7.6939461483
30125	-7.6940097632
30126	-7.6940733778
30127	-7.694136992
30128	-7.6942006052
30129	-7.6942642193
30130	-7.6943278328
30131	-7.6943914457
30132	-7.6944550578
30133	-7.6945186708
30134	-7.6945822828
30135	-7.6946458949
30136	-7.6947095061
30137	-7.6947731176
30138	-7.6948367281
30139	-7.6949003391
30140	-7.6949639495
30141	-7.6950275597
30142	-7.6950911697
30143	-7.695154779
30144	-7.6952183882
30145	-7.6952819976
30146	-7.6953456061
30147	-7.6954092145
30148	-7.6954728222
30149	-7.6955364299
30150	-7.6956000376
30151	-7.6956636448
30152	-7.6957272521
30153	-7.6957908584
30154	-7.6958544649
30155	-7.695918071
30156	-7.6959816764
30157	-7.6960452825
30158	-7.6961088877
30159	-7.6961724923
30160	-7.6962360971
30161	-7.6962997011
30162	-7.696363306
30163	-7.6964269092
30164	-7.6964905128
30165	-7.6965541163
30166	-7.6966177189
30167	-7.6966813218
30168	-7.6967449241
30169	-7.6968085257
30170	-7.6968721281
30171	-7.6969357296
30172	-7.6969993305
30173	-7.6970629318
30174	-7.6971265324
30175	-7.6971901327
30176	-7.6972537324
30177	-7.6973173328
30178	-7.697380932
30179	-7.6974445312
30180	-7.6975081303
30181	-7.6975717288
30182	-7.6976353272
30183	-7.6976989252
30184	-7.6977625227
30185	-7.6978261203
30186	-7.6978897178
30187	-7.6979533144
30188	-7.6980169107
30189	-7.6980805072
30190	-7.698144103
30191	-7.6982076986
30192	-7.6982712943
30193	-7.6983348894
30194	-7.6983984841
30195	-7.6984620785
30196	-7.6985256731
30197	-7.6985892668
30198	-7.6986528606
30199	-7.6987164545
30200	-7.6987800473
30201	-7.6988436406
30202	-7.698907233
30203	-7.6989708253
30204	-7.6990344173
30205	-7.6990980095
30206	-7.6991616002
30207	-7.6992251917
30208	-7.6992887823
30209	-7.6993523733
30210	-7.6994159631
30211	-7.699479553
30212	-7.6995431428
30213	-7.6996067324
30214	-7.6996703214
30215	-7.6997339097
30216	-7.6997974986
30217	-7.6998610868
30218	-7.6999246749
30219	-7.6999882624
30220	-7.7000518492
30221	-7.7001154363
30222	-7.7001790228
30223	-7.7002426098
30224	-7.700306196
30225	-7.7003697817
30226	-7.7004333673
30227	-7.7004969526
30228	-7.7005605376
30229	-7.7006241226
30230	-7.7006877068
30231	-7.7007512909
30232	-7.7008148748
30233	-7.7008784584
30234	-7.7009420419
30235	-7.7010056251
30236	-7.7010692079
30237	-7.7011327904
30238	-7.7011963723
30239	-7.7012599541
30240	-7.7013235359
30241	-7.7013871168
30242	-7.7014506981
30243	-7.7015142788
30244	-7.7015778589
30245	-7.7016414392
30246	-7.7017050186
30247	-7.7017685984
30248	-7.7018321774
30249	-7.7018957566
30250	-7.7019593351
30251	-7.7020229132
30252	-7.7020864911
30253	-7.7021500691
30254	-7.7022136464
30255	-7.7022772239
30256	-7.7023408002
30257	-7.7024043771
30258	-7.7024679534
30259	-7.7025315295
30260	-7.7025951049
30261	-7.7026586806
30262	-7.702722256
30263	-7.702785831
30264	-7.7028494053
30265	-7.7029129796
30266	-7.7029765538
30267	-7.7030401278
30268	-7.7031037005
30269	-7.7031672739
30270	-7.7032308468
30271	-7.7032944194
30272	-7.7033579916
30273	-7.7034215634
30274	-7.7034851351
30275	-7.7035487064
30276	-7.7036122776
30277	-7.703675848
30278	-7.7037394185
30279	-7.7038029884
30280	-7.7038665583
30281	-7.703930128
30282	-7.7039936972
30283	-7.7040572662
30284	-7.704120835
30285	-7.704184404
30286	-7.7042479715
30287	-7.7043115391
30288	-7.7043751066
30289	-7.7044386743
30290	-7.7045022412
30291	-7.7045658078
30292	-7.7046293742
30293	-7.7046929407
30294	-7.7047565061
30295	-7.7048200721
30296	-7.704883637
30297	-7.704947202
30298	-7.7050107668
30299	-7.7050743306
30300	-7.7051378952
30301	-7.7052014589
30302	-7.7052650221
30303	-7.7053285853
30304	-7.705392148
30305	-7.7054557109
30306	-7.7055192731
30307	-7.7055828355
30308	-7.7056463966
30309	-7.7057099579
30310	-7.705773519
30311	-7.70583708
30312	-7.7059006402
30313	-7.7059642005
30314	-7.7060277605
30315	-7.7060913203
30316	-7.7061548793
30317	-7.7062184384
30318	-7.7062819971
30319	-7.7063455557
30320	-7.7064091136
30321	-7.706472672
30322	-7.7065362291
30323	-7.7065997865
30324	-7.7066633436
30325	-7.7067269004
30326	-7.7067904564
30327	-7.7068540124
30328	-7.7069175688
30329	-7.7069811246
30330	-7.7070446794
30331	-7.7071082346
30332	-7.7071717888
30333	-7.7072353432
30334	-7.7072988973
30335	-7.7073624511
30336	-7.7074260048
30337	-7.7074895576
30338	-7.7075531106
30339	-7.7076166632
30340	-7.7076802154
30341	-7.7077437673
30342	-7.7078073191
30343	-7.7078708701
30344	-7.7079344216
30345	-7.7079979725
30346	-7.7080615228
30347	-7.7081250732
30348	-7.708188623
30349	-7.7082521726
30350	-7.7083157221
30351	-7.7083792709
30352	-7.7084428198
30353	-7.7085063683
30354	-7.7085699168
30355	-7.7086334645
30356	-7.7086970117
30357	-7.7087605593
30358	-7.7088241057
30359	-7.7088876521
30360	-7.7089511992
30361	-7.7090147453
30362	-7.7090782911
30363	-7.7091418364
30364	-7.7092053815
30365	-7.7092689264
30366	-7.7093324709
30367	-7.7093960153
30368	-7.7094595595
30369	-7.7095231033
30370	-7.7095866466
30371	-7.7096501893
30372	-7.7097137323
30373	-7.7097772749
30374	-7.7098408172
30375	-7.7099043592
30376	-7.7099679007
30377	-7.710031442
30378	-7.7100949832
30379	-7.7101585238
30380	-7.7102220644
30381	-7.7102856046
30382	-7.7103491444
30383	-7.7104126837
30384	-7.7104762234
30385	-7.7105397624
30386	-7.710603301
30387	-7.7106668394
30388	-7.7107303776
30389	-7.7107939152
30390	-7.7108574528
30391	-7.7109209899
30392	-7.7109845263
30393	-7.7110480634
30394	-7.7111115996
30395	-7.7111751359
30396	-7.7112386714
30397	-7.7113022068
30398	-7.7113657417
30399	-7.7114292767
30400	-7.7114928114
30401	-7.7115563455
30402	-7.7116198792
30403	-7.7116834132
30404	-7.7117469465
30405	-7.7118104793
30406	-7.7118740124
30407	-7.7119375447
30408	-7.7120010767
30409	-7.7120646086
30410	-7.7121281401
30411	-7.7121916711
30412	-7.7122552028
30413	-7.7123187331
30414	-7.7123822632
30415	-7.7124457936
30416	-7.712509323
30417	-7.7125728527
30418	-7.712636382
30419	-7.7126999108
30420	-7.7127634392
30421	-7.7128269677
30422	-7.7128904952
30423	-7.7129540231
30424	-7.7130175507
30425	-7.713081078
30426	-7.7131446045
30427	-7.7132081313
30428	-7.7132716573
30429	-7.7133351829
30430	-7.7133987084
30431	-7.7134622336
30432	-7.7135257591
30433	-7.7135892839
30434	-7.7136528085
30435	-7.7137163323
30436	-7.713779856
30437	-7.7138433793
30438	-7.7139069028
30439	-7.7139704258
30440	-7.7140339485
30441	-7.7140974701
30442	-7.7141609921
30443	-7.7142245141
30444	-7.7142880355
30445	-7.7143515566
30446	-7.7144150778
30447	-7.714478598
30448	-7.7145421183
30449	-7.7146056383
30450	-7.7146691576
30451	-7.714732677
30452	-7.7147961963
30453	-7.7148597151
30454	-7.7149232335
30455	-7.7149867514
30456	-7.7150502695
30457	-7.7151137869
30458	-7.7151773039
30459	-7.7152408207
30460	-7.7153043377
30461	-7.7153678538
30462	-7.7154313699
30463	-7.7154948858
30464	-7.7155584008
30465	-7.7156219162
30466	-7.7156854309
30467	-7.7157489458
30468	-7.7158124597
30469	-7.7158759736
30470	-7.7159394873
30471	-7.7160030007
30472	-7.7160665136
30473	-7.7161300266
30474	-7.7161935389
30475	-7.7162570507
30476	-7.7163205629
30477	-7.7163840745
30478	-7.7164475859
30479	-7.7165110967
30480	-7.7165746074
30481	-7.7166381175
30482	-7.7167016278
30483	-7.7167651373
30484	-7.7168286465
30485	-7.7168921562
30486	-7.7169556645
30487	-7.7170191729
30488	-7.7170826813
30489	-7.7171461893
30490	-7.7172096971
30491	-7.7172732039
30492	-7.7173367109
30493	-7.717400218
30494	-7.7174637243
30495	-7.7175272303
30496	-7.7175907362
30497	-7.7176542414
30498	-7.7177177472
30499	-7.7177812516
30500	-7.7178447565
30501	-7.7179082614
30502	-7.717971765
30503	-7.7180352684
30504	-7.7180987721
30505	-7.7181622753
30506	-7.7182257781
30507	-7.7182892804
30508	-7.7183527827
30509	-7.7184162843
30510	-7.7184797861
30511	-7.7185432878
30512	-7.7186067886
30513	-7.7186702891
30514	-7.7187337894
30515	-7.7187972897
30516	-7.7188607894
30517	-7.7189242893
30518	-7.718987788
30519	-7.7190512872
30520	-7.719114785
30521	-7.7191782835
30522	-7.7192417817
30523	-7.7193052799
30524	-7.7193687768
30525	-7.7194322738
30526	-7.719495771
30527	-7.7195592676
30528	-7.7196227638
30529	-7.7196862595
30530	-7.7197497545
30531	-7.7198132503
30532	-7.7198767452
30533	-7.7199402398
30534	-7.7200037342
30535	-7.720067228
30536	-7.7201307221
30537	-7.7201942154
30538	-7.7202577088
30539	-7.7203212016
30540	-7.7203846936
30541	-7.7204481863
30542	-7.7205116779
30543	-7.7205751698
30544	-7.720638661
30545	-7.7207021522
30546	-7.720765643
30547	-7.7208291336
30548	-7.7208926231
30549	-7.7209561131
30550	-7.7210196028
30551	-7.721083092
30552	-7.7211465811
30553	-7.7212100694
30554	-7.7212735574
30555	-7.7213370462
30556	-7.7214005332
30557	-7.7214640207
30558	-7.7215275081
30559	-7.7215909953
30560	-7.7216544813
30561	-7.7217179674
30562	-7.7217814534
30563	-7.7218449388
30564	-7.7219084245
30565	-7.7219719091
30566	-7.7220353935
30567	-7.722098878
30568	-7.7221623623
30569	-7.7222258457
30570	-7.7222893293
30571	-7.722352812
30572	-7.7224162954
30573	-7.7224797782
30574	-7.72254326
30575	-7.722606742
30576	-7.7226702237
30577	-7.7227337048
30578	-7.7227971859
30579	-7.7228606668
30580	-7.7229241473
30581	-7.7229876275
30582	-7.723051107
30583	-7.7231145869
30584	-7.7231780656
30585	-7.7232415449
30586	-7.7233050234
30587	-7.7233685017
30588	-7.7234319793
30589	-7.7234954572
30590	-7.7235589348
30591	-7.7236224114
30592	-7.7236858881
30593	-7.7237493653
30594	-7.7238128412
30595	-7.7238763167
30596	-7.7239397923
30597	-7.7240032677
30598	-7.7240667421
30599	-7.7241302173
30600	-7.7241936916
30601	-7.7242571654
30602	-7.7243206392
30603	-7.7243841126
30604	-7.7244475858
30605	-7.7245110584
30606	-7.7245745309
30607	-7.7246380032
30608	-7.7247014752
30609	-7.7247649467
30610	-7.7248284176
30611	-7.7248918884
30612	-7.7249553591
30613	-7.7250188299
30614	-7.7250822997
30615	-7.7251457696
30616	-7.7252092392
30617	-7.7252727079
30618	-7.7253361773
30619	-7.7253996453
30620	-7.7254631137
30621	-7.725526582
30622	-7.7255900495
30623	-7.7256535165
30624	-7.7257169834
30625	-7.7257804504
30626	-7.7258439169
30627	-7.7259073828
30628	-7.7259708488
30629	-7.7260343138
30630	-7.7260977792
30631	-7.7261612439
30632	-7.7262247086
30633	-7.7262881729
30634	-7.7263516368
30635	-7.7264151005
30636	-7.7264785639
30637	-7.7265420269
30638	-7.7266054894
30639	-7.7266689517
30640	-7.7267324139
30641	-7.7267958756
30642	-7.7268593372
30643	-7.7269227982
30644	-7.7269862592
30645	-7.7270497201
30646	-7.7271131799
30647	-7.7271766397
30648	-7.7272400997
30649	-7.7273035589
30650	-7.7273670179
30651	-7.7274304762
30652	-7.7274939351
30653	-7.7275573929
30654	-7.7276208514
30655	-7.727684308
30656	-7.7277477656
30657	-7.7278112226
30658	-7.7278746791
30659	-7.7279381354
30660	-7.7280015912
30661	-7.728065047
30662	-7.728128502
30663	-7.7281919574
30664	-7.7282554121
30665	-7.7283188667
30666	-7.728382321
30667	-7.7284457748
30668	-7.728509228
30669	-7.7285726811
30670	-7.7286361343
30671	-7.7286995869
30672	-7.7287630387
30673	-7.728826491
30674	-7.7288899424
30675	-7.728953394
30676	-7.7290168451
30677	-7.7290802955
30678	-7.7291437461
30679	-7.7292071961
30680	-7.7292706459
30681	-7.7293340956
30682	-7.7293975449
30683	-7.7294609938
30684	-7.7295244416
